routeid,created_utc,activitytype,latitude,longitude,distance_m,n_points
3c039f7ccca979855974ff0280934260,2012-07-23 15:39:53.791000,Running,42.36151,-71.181538,4892.011594815189,208
e09028624e3c24b51940d6252808c650,2012-07-23 15:48:25.321000,Running,42.36166,-71.18177,7345.01537255856,337
95c19e2549332d6b73a2a409fb863ded,2012-07-23 20:13:28.913000,Running,42.351779,-71.075915,8887.654736810946,38
078921f608398bda7bb0abd4147ddddc,2012-07-24 01:02:01.645000,Running,42.39474,-71.12142,4911.341755827039,147
46b44a2cdab44113471cd87907337bd1,2012-07-24 17:36:29.301000,Walking,42.349128,-71.080881,6251.860492157708,8
36fc7515fc989f945c745e43912fb916,2012-07-24 17:40:14.832000,Walking,42.349207,-71.080774,9585.310249124374,13
c6897534f41e45d4336eeac184747c45,2012-07-24 18:31:48.069000,Running,42.345843,-71.075202,3423.468075142607,13
165b6ffce7a9cdcb067e4e2b8cbaa828,2012-07-25 11:28:56.250000,Running,42.371431,-71.112013,3955.5267177292685,115
aecfc85982fbe68aa64cad4783479e40,2012-07-25 11:34:12.010000,Running,42.37087,-71.11382,6616.508377206624,180
48ad89a52bd2eb30180d0b392f1c1ebd,2012-07-25 12:55:54.919000,Running,42.34804,-71.07625,8327.701717630562,477
e981f0551c2bcb15a9f198fa3fa636f1,2012-07-25 13:52:45.329000,Running,42.34581,-71.12472,4222.045788741333,151
c827db89ed4de6b072369e8e84728b91,2012-07-25 14:48:00.704000,Running,42.34824,-71.07636,15576.630939308714,493
c75e461b74b1058ff1cb8342ae942ba9,2012-07-25 16:27:33.301000,Running,42.350464,-71.146158,16158.928774879534,78
8bda3d138b53ca2bdf2a2f0867a2a434,2012-07-25 23:29:34.965000,Running,42.34911,-71.1561,4852.563316390293,141
9dd54e7c259f0d749afca812c1074978,2012-07-26 01:07:19.142000,Running,42.35132,-71.146201,16513.164536108547,162
814ccb2dfebb9a2c8507c521cbef6b8c,2012-07-26 13:56:24.884000,Walking,42.335898,-71.090561,1264.0013947159166,28
71b63bbdeef322e87874d926d0f94283,2012-07-26 15:51:35.847000,Running,42.36014,-71.094859,5857.412822210033,291
1ba529b03681c23ebf635e15fdadfadf,2012-07-26 16:26:34.066000,Running,42.36237,-71.168171,3400.1233268210945,37
0f96e404cd7084273a3f49da2dc4a58a,2012-07-27 00:28:34,Running,42.341715,-71.149084,3911.922054893409,345
aa14692d85d3c1db9986e49ffc2e13db,2012-07-27 00:29:07.511000,Running,42.341279,-71.150219,4298.133980917479,38
0073c1751a8ea2d72424e9949bbe47e1,2012-07-27 00:30:50.272000,Running,42.341691,-71.149318,6852.676293373799,50
1c2b8c8460ab7da838372d8e7ba1a124,2012-07-27 08:31:10.737000,Cycling,42.372234,-71.060461,2114.645947461437,9
ae4990f0bbddbd5b820fba4988564270,2012-07-27 14:31:48.056000,Running,42.364157,-71.118044,2363.842332424504,25
89b94244dfa007d74e6c82024f0586f3,2012-07-27 16:50:05.986000,Running,42.39882,-71.12868,3452.184992996045,110
69664e48fe7759ba020378050b6caf33,2012-07-27 16:50:43.470000,Running,42.3989,-71.12859,6774.66485317468,251
e4578fb4ced210ecdc153e8992e882e6,2012-07-27 16:51:08.875000,Running,42.39882,-71.12868,6417.987695565074,222
83f5916b6c07c9409b36e115caed628f,2012-07-27 18:46:03.085000,Running,42.34729,-71.07603,5312.576565099405,338
d876ec25da8396e169b99a1fc2c6cc87,2012-07-27 21:21:26.735000,Running,42.35377,-71.144934,4920.398661812699,20
7a1a64687247b04781e1e216040e7702,2012-07-28 01:15:54.551000,Running,42.366432,-71.105425,14499.3558351695,162
07536526c5f689f2301cb5b03787cd56,2012-07-28 11:03:16.904000,Cycling,42.3517,-71.05821,31252.642115654693,342
7b559a6c8b18f81482b15baec4f04824,2012-07-28 15:08:02.268000,Running,42.39882,-71.12868,3580.019580128368,127
3dce00407f6b6e40a40fd0e66692eef4,2012-07-28 16:56:44.291000,Running,42.37339,-71.087202,6677.310177268661,353
19a93cd40d8a8cefba7f29f52acdbcec,2012-07-28 18:19:28.612000,Cycling,42.30419,-71.106279,12735.131755265818,506
977f984a69c6835b97db02a3a79a89e9,2012-07-28 20:22:47.561000,Running,42.369315,-71.101036,11809.51621492676,181
3c7c062f6bb03a4abf7edec3a0ed9d35,2012-07-28 23:30:44.469000,Running,42.35339,-71.10715,8383.226063299613,396
6eb845f7bb18778ffefa26e0a024ab4d,2012-07-29 15:39:25.003000,Running,42.327728,-71.095662,10160.11807188857,476
0725f358dee1c64748c310a25d9da4e7,2012-07-30 11:20:31.485000,Running,42.37082,-71.1139,6078.653820554688,302
82af36f5a009b9c4b2ed0ddb976c2b2a,2012-07-30 12:45:47.869000,Running,42.362209,-71.087664,3953.005809567189,323
5d58b4443af5808f4796afe860077469,2012-07-30 15:52:42.900000,Running,42.38616,-71.13097,6352.429681111125,302
0ded90c1c2bc05903d67f4a16a1e750a,2012-07-30 19:09:34.458000,Running,42.35042,-71.15697,4479.2163750867785,146
9d69b8f4c0b5eac2ccefce89427570b9,2012-07-30 21:04:46.803000,Running,42.360622,-71.201024,9071.728558580233,35
f6d0493c0b533b5eb157d2d1dd3d722e,2012-07-31 11:37:24.352000,Running,42.346323,-71.042081,3150.5286580758075,30
35330b76d912ea7ddfdb49b0c2631f8d,2012-07-31 12:14:56.014000,Running,42.369658,-71.105542,3266.1499548762563,11
ad3eab4e041f191789a37e74aac6ae7b,2012-07-31 13:50:35.644000,Running,42.351168,-71.131425,15419.024087741003,80
19eb0cff6d3a7905b6aa17df96fd32f7,2012-07-31 18:48:13.774000,Running,42.337254,-71.154491,7442.945517956939,331
5cfb61ab2536c00c3a441044ba99a3c6,2012-07-31 18:56:14.956000,Running,42.351156,-71.131433,1430.242333795334,14
0b79984e91faff5c93602295a5ddc9ce,2012-07-31 19:02:26.938000,Running,42.351149,-71.131441,9312.79483623115,94
5709739041b8ff6bc6031cc1077915f0,2012-07-31 19:35:55.302000,Running,42.361908,-71.059576,8214.323146595496,43
abe40566fb02021863e2fdc9609ff141,2012-08-01 01:05:10.082000,Running,42.33017,-71.09255,8970.974251913849,501
932ce35ea4477e6981652e4dd843306c,2012-08-01 01:16:48.010000,Running,42.38205,-71.11079,1122.6984321246441,33
e288b2cd2e0ed1134606c4a9e1e071de,2012-08-01 04:25:24.159000,Running,42.39037,-71.113709,15411.136117360445,178
bc45c468c1bfef10ed7246ad418169ef,2012-08-01 13:16:26.151000,Running,42.386225,-71.116107,3282.7845393978396,13
bb14ac367790b33c502cb3ff4701a03e,2012-08-01 16:41:16.605000,Running,42.27153,-71.17529,17892.55787498976,508
753235776ecb9cefb969493da8f32d3f,2012-08-01 17:33:55.587000,Running,42.35157,-71.086982,7818.166295330651,24
df033133267027a7a75767721ed0e56f,2012-08-01 18:10:31.965000,Running,42.38223,-71.12267,5755.8345726965135,225
bbe0454c7dca98ff7e645179cdecd137,2012-08-01 21:13:16.567000,Running,42.35754,-71.10305,10465.176621604498,508
2a0c5957a82b81e11485107b6685de8f,2012-08-02 00:10:10.224000,Running,42.35067,-71.0615,8361.746429223589,330
128e433fbac2e759ce4669a5fee6e726,2012-08-02 01:42:34.226000,Running,42.34755,-71.08541,9383.388125464297,504
e5309cb62f747c5d3a6ff39ebc7ddf0a,2012-08-02 01:53:21.441000,Running,42.374615,-71.107723,3424.4993529469875,25
7bd5a097591a930ed8b8b73b01a1a493,2012-08-02 10:42:38.253000,Running,42.34899,-71.13974,4841.329247453419,193
be3b6bc9cb368de12fa13a183564b7eb,2012-08-02 11:09:40.803000,Running,42.34994,-71.0947,4242.7141698468085,47
50d33db9afb33fe0bb00355ecc6a5b0d,2012-08-02 12:04:33.456000,Running,42.34744,-71.08536,6020.826378467191,271
1a026f677547fb5c35171203c0904b61,2012-08-02 13:25:37.309000,Running,42.363137,-71.166962,4051.9674593392992,348
ef1732be0527c30bf97bce31f4a63e03,2012-08-02 15:37:30.453000,Running,42.330171,-71.092662,8686.923558537537,512
05f55a1400b908102dd000fce311a5e8,2012-08-02 16:51:21.984000,Running,42.35067,-71.07522,7318.34387013639,333
00af05880c4b798d290dff518d6407cb,2012-08-03 15:05:21.014000,Cycling,42.33567,-71.08284,12570.807286800546,504
7b97a79fe906fd92892bb5ee5e64df3f,2012-08-03 15:52:14.977000,Running,42.34427,-71.10548,3125.951898132287,193
b3ef96d683a4d0afc3abdb3c0be71a3e,2012-08-03 15:52:41.705000,Running,42.344451,-71.105025,2139.4980559612,203
2cadeeb43241cedaba95ff09f3f13602,2012-08-03 17:45:23.705000,Running,42.269212,-70.996498,2894.715654949064,9
3d8642d6d31bf450bcd75070282e39e2,2012-08-03 18:46:21.139000,Running,42.3595,-71.07281,11538.241362304008,498
29324bd285c4003c8a16ecb8929c05db,2012-08-03 22:43:42.222000,Running,42.324794,-71.059377,18241.19639486052,507
2b4e12fe9aa0cb51c44ccced67acba70,2012-08-04 11:25:16.919000,Running,42.34991,-71.09361,7446.311453067316,222
24c87fc083907a236d19db0f38e86ff1,2012-08-04 21:21:51.676000,Running,42.33264,-71.08954,8836.464256699277,503
f43f65134bbf2d43c779e2b0692b237a,2012-08-05 13:03:52.018000,Running,42.3481,-71.13655,8050.919683174146,283
d4b9360845b6f0d7086f7e41c50f09ec,2012-08-05 13:22:51.930000,Running,42.39086,-71.11417,11851.69161446609,449
6bc9b7be81272650a0996768cd09cffb,2012-08-05 15:04:11.879000,Running,42.365567,-71.184803,6228.545317231233,30
39ace8b3ec6a54932a306900ae070446,2012-08-05 17:16:17.815000,Running,42.31425,-71.12094,2268.164968722336,165
27bdef3020bab2194daafce46bf72083,2012-08-05 17:17:48.525000,Running,42.336793,-71.154468,2414.7148148341653,104
d693a032471140dfe428c0548fd6d2f9,2012-08-05 17:18:27.821000,Running,42.327019,-71.133314,1421.6643911166382,28
fd23ea430e61e62b38733caf5d2b8151,2012-08-05 17:19:13.917000,Running,42.325896,-71.13738,3134.4393237201916,302
4c7cd48278b0d622209b175eb7e12d5b,2012-08-05 17:20:19.778000,Running,42.3206,-71.11982,4727.087524661454,116
3e457f1a47ab6a010643f30e03bb2c77,2012-08-05 17:24:22.315000,Running,42.336591,-71.154442,5040.0780717668285,68
53dcb430ffb04875d49af620cb9cf490,2012-08-05 17:48:37.509000,Running,42.35459,-71.12679,4755.807349386614,192
9f77acebaac266a6279bfda23dc7f15e,2012-08-05 18:50:14.046000,Running,42.37476,-71.10208,9992.216476084079,504
d83a65da2506845f0724e16df6f07c00,2012-08-05 19:07:29.542000,Running,42.33264,-71.08954,8445.642404590211,501
a9e1dd9784b1775b7dc3f810dae6490a,2012-08-06 01:18:57.507000,Running,42.378393,-71.105868,4745.814229877344,22
0342cd52fe9be5c29761dd1e0a086b8b,2012-08-06 15:13:02.142000,Running,42.330199,-71.092191,11977.467266964532,502
a8d92dfea92f5aa81cdcb1048dbe6ce9,2012-08-06 23:54:41.758000,Running,42.376363,-71.058349,9832.262830015261,141
4eca75c1d069b558b794edad4c4a8fd3,2012-08-07 01:03:41.304000,Running,42.34837,-71.08546,6213.549121987631,322
cb503d66bf5a5085fa7bb1d222a6fcb0,2012-08-07 02:31:48.062000,Running,42.369642,-71.120951,3151.4911621349297,73
f511bc36c9302079dc82716e3f434f50,2012-08-07 11:55:47.537000,Running,42.376812,-71.060138,4198.159694911841,353
51b6a07ff4ae7c41e631366f4b72c120,2012-08-07 11:55:51.656000,Running,42.376812,-71.060138,4198.159694911841,353
7648bd1e05a28d9a50d5846d69834bdf,2012-08-07 11:55:56.557000,Running,42.376812,-71.060138,4198.159694911841,353
16292263784f88fb74e87c3dcb8dea88,2012-08-07 16:01:35.194000,Running,42.3583,-71.12973,5007.224549269886,216
c865294139cb7aa7326917884a768b58,2012-08-07 21:44:00.938000,Running,42.37226,-71.111459,3917.335682365472,110
710f955f92a03020e5b99f1b56563e6a,2012-08-08 10:09:38.142000,Running,42.378339,-71.106428,2454.2332376603117,4
c96d030eacbfd10d5b543b61e8eef92b,2012-08-08 10:11:37.257000,Running,42.378371,-71.106343,2811.960810813414,11
1277d88bf4ca48f6e2604171222f213c,2012-08-08 10:16:10.291000,Running,42.378319,-71.106386,3222.2576447163246,13
63b0915aa322ee68784036855066fad0,2012-08-08 12:06:42.956000,Running,42.36029,-71.06875,4936.678099266139,389
ae58581ac37e02b588454888a09b571a,2012-08-08 13:27:36.715000,Running,42.306954,-71.137489,5949.746425666317,30
5f38672415a87cff78673b5d2dcc32d2,2012-08-08 16:48:38.488000,Running,42.39081,-71.10755,2324.540385406514,42
097a340997287b0d82c86669e7adc1ce,2012-08-08 20:19:35.405000,Running,42.35246,-71.07609,14915.354372965878,504
7c5514d0b4898564d4942e288b9a2cbd,2012-08-09 03:05:58.699000,Cycling,42.334968,-71.124149,6997.084547496903,34
b1fa26629f85cfa2820ed7e1c3941731,2012-08-09 04:07:55.409000,Cycling,42.33563,-71.113613,13634.592847637341,137
95346315f0ebb8bfb5dd383b5f9ea747,2012-08-09 14:10:32.894000,Running,42.37104,-71.1231,4740.819148276706,274
24208dfcba268b58aa25359f1cacaaab,2012-08-09 20:46:59.191000,Running,42.352257,-71.088517,3976.320165368737,347
60f1cf34e97779c0e89f3d22dd92d0a4,2012-08-09 20:54:30.706000,Running,42.351987,-71.090913,3980.4189626476273,347
1365128a0941f86f1f57a5db5f502400,2012-08-09 22:42:45.865000,Running,42.307732,-71.109717,2381.2017627800715,9
832c9443f74e13931cbca4b316c94db0,2012-08-10 00:14:56.910000,Running,42.364598,-71.070112,3049.4898617047893,307
d822959d4dab3f371626cec2799c0723,2012-08-10 12:42:07.833000,Walking,42.35864,-71.06287,1466.136503312172,134
44d41b5b1e6c4a0c3112da1ef6e0e388,2012-08-10 12:45:18.987000,Walking,42.353285,-71.056854,1061.8429139680995,19
6916dfb3f845bcda5ea0dc4591654ec1,2012-08-10 12:47:20.246000,Walking,42.358303,-71.061522,1146.2068047544892,9
7b3c90d2af03a9ee1bbb2b1edbdb6157,2012-08-10 12:48:59.114000,Walking,42.35882,-71.06151,1519.6606041494415,75
0e07dfa8d4d72d504f435181d01a1d36,2012-08-10 15:44:43.162000,Running,42.352006,-71.09099,3973.4844137165137,348
81bde782737895041867c203b705e657,2012-08-11 15:27:16.657000,Running,42.26035,-71.00422,15621.070033729231,509
617f176f694745d81be9bfecf3cfe0d3,2012-08-11 16:14:48.804000,Running,42.38256,-71.11621,12715.282508547978,182
bcc5343acb0f44bde6804f603de8aa46,2012-08-11 22:03:45.371000,Running,42.305352,-71.111691,3338.433436302992,17
60a8db910bf5a1655b6be749c9c35b33,2012-08-12 01:41:59.639000,Running,42.365524,-71.052945,17358.42020814667,101
94f8c05fb2d34652aa3288005e5e6e32,2012-08-12 01:47:25.533000,Running,42.361076,-71.069594,14183.28141087359,499
a01cb7152911b99bce471bbe8454e28d,2012-08-12 03:24:02.781000,Cycling,42.350147,-71.130865,1977.4402431652804,12
431de116c8a88e0310c09bc7bfff2c48,2012-08-12 04:19:36.216000,Walking,42.35271,-71.071048,2515.1484578147924,16
c0caed3c2a7872786026894c82e8c606,2012-08-12 11:38:41.152000,Running,42.33814,-71.13968,5265.799688717408,43
6a61f6b0406312b4d7ceac49379df3fe,2012-08-12 12:59:16.162000,Running,42.34472,-71.118921,6461.143025077902,19
c929a1aab77e80b058923730f66d5526,2012-08-13 01:19:13.354000,Running,42.32954,-71.037317,7574.7680741415725,45
259fa3bca4b74a0b13bf9fec41e1108c,2012-08-13 01:31:20.421000,Running,42.32962,-71.037256,8100.724021145005,62
07bc1a109a8f1504b3b8ebedf75fae5e,2012-08-13 02:14:39.068000,Running,42.365957,-71.135104,3720.443892470468,346
db6a7de736bef8f6defcf32ab27d1823,2012-08-13 12:25:30.289000,Running,42.36029,-71.0687,6588.985751849626,467
094e67b8df9abcd093b5365effb10542,2012-08-13 12:26:55.378000,Running,42.36029,-71.0687,7985.733336988542,493
4a2c3de7c47e8e6ffc4b8f6c39014049,2012-08-13 13:41:33.008000,Running,42.374696,-71.165752,6407.248289650273,73
5499ecfab1fe4796ebc07a43c94fadeb,2012-08-13 14:04:54.879000,Running,42.359309,-71.065853,1897.4383411487584,162
9ede27ac03fc31c32251566635d4711a,2012-08-13 14:20:55.935000,Running,42.307264,-71.139028,4192.762848788833,347
1016588ea627110215aaff653075628b,2012-08-13 14:53:03.918000,Running,42.36122,-71.07282,9731.238333551775,511
9ae8c127c31f30b78f79b8c93b707e09,2012-08-13 15:13:43.364000,Running,42.3614,-71.09696,2496.1351520690678,58
e6106ca752e5eef75dabfbf0694b88c0,2012-08-13 16:49:59.666000,Running,42.26069,-71.15938,8104.743380409814,259
0205e42f4099cc482b63eb290204c54e,2012-08-14 02:00:19.857000,Running,42.37488,-71.05578,4207.471426595419,347
1a96071fd5b27ef9dae4eec1ff73e73b,2012-08-14 10:02:01.901000,Running,42.35019,-71.09191,5223.034632280076,196
81efe4e16218a52516a54e8b209f2b80,2012-08-14 13:35:57.041000,Running,42.38616,-71.13097,5124.861630586185,201
afe60314bc163b0397fd811c4b6c77e0,2012-08-14 14:33:43.857000,Walking,42.34563,-71.08058,2868.302930675222,213
ffddfaf74696db6db9766e3f75e82dfc,2012-08-14 16:33:30.162000,Running,42.330193,-71.092612,8032.162576967403,500
f5e3103a894d260603853d98e68d9a3c,2012-08-15 00:07:15.901000,Running,42.350109,-71.069859,6143.875511228781,67
aa876cee0a4b649f66f7ba923c34bbc4,2012-08-15 00:20:28.878000,Running,42.361048,-71.069922,5097.248533712525,41
85f89a5e4f3beaa5cf1a1a8b89578ca0,2012-08-15 13:41:12.996000,Running,42.34172,-71.071507,10923.627267876058,95
48260b3a9f40fc2611c3b513a46ad485,2012-08-15 17:38:08.259000,Running,42.34869,-71.09162,6097.101506861785,331
043bda6c1df92531e764727c6a6d98ec,2012-08-15 19:48:05.376000,Running,42.36116,-71.09655,10425.638769781544,477
